threshold,precision,recall,f1,routed_count,routed_rate,heavy_call_reduction,tn,fp,fn,tp,model_name,model_role
0.5008929677565294,0.15341182951180884,0.7187096774193549,0.252851387391477,14523,0.16395163748433636,0.8360483625156636,73186,12295,872,2228,SmallRandomForest,light
0.4991196212917119,0.152101355493495,0.7203225806451613,0.2511669759856026,14681,0.16573531569975503,0.834264684300245,73033,12448,867,2233,SmallRandomForest,light
0.4977265196651318,0.150647074683203,0.7209677419354839,0.2492194469223907,14836,0.16748512660728598,0.832514873392714,72880,12601,865,2235,SmallRandomForest,light
0.4961586214073633,0.149553273769836,0.7235483870967742,0.2478726931152614,14998,0.16931396123322157,0.8306860387667785,72726,12755,857,2243,SmallRandomForest,light
0.4944865406888555,0.1482312565997888,0.724516129032258,0.24611001534078455,15152,0.1710524830381233,0.8289475169618767,72575,12906,854,2246,SmallRandomForest,light
0.49278147145600115,0.1470472955317481,0.7261290322580645,0.24456757931334203,15308,0.17281358304828348,0.8271864169517165,72424,13057,849,2251,SmallRandomForest,light
0.4908145675635634,0.14603544172810762,0.7283870967741936,0.2432927486262256,15462,0.17455210485318523,0.8254478951468147,72277,13204,842,2258,SmallRandomForest,light
0.48934172272055254,0.1445952868852459,0.7283870967741936,0.24129087411840136,15616,0.17629062665808695,0.8237093733419131,72123,13358,842,2258,SmallRandomForest,light
0.48782858096952625,0.14343690551680405,0.7296774193548388,0.23974562798092208,15770,0.17802914846298867,0.8219708515370113,71973,13508,838,2262,SmallRandomForest,light
0.4864506236366649,0.1423458495541881,0.7312903225806452,0.23830547671607272,15926,0.17979024847314887,0.8202097515268512,71822,13659,833,2267,SmallRandomForest,light
0.4846661856172942,0.1411245179748725,0.7319354838709677,0.23662529982271352,16078,0.18150619207279214,0.8184938079272078,71672,13809,831,2269,SmallRandomForest,light
0.4831539775068795,0.14021799371882504,0.734516129032258,0.23548270334557111,16239,0.1833237375960985,0.8166762624039015,71519,13962,823,2277,SmallRandomForest,light
0.48145487300213097,0.1395192776964373,0.737741935483871,0.23466037348655858,16392,0.18505097029837098,0.8149490297016291,71376,14105,813,2287,SmallRandomForest,light
