heavy_threshold,precision,recall,f1,tn,fp,fn,tp,predicted_fraud_count,light_model,heavy_model,light_recall_target,light_threshold,routed_rate
0.022934710053613784,0.04956711708066996,0.9880645161290322,0.09439864396332537,26749,58732,37,3063,61795,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.02241566324054889,0.04932923195851384,0.9880645161290322,0.09396714371174818,26451,59030,37,3063,62093,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.02193662486215913,0.049092832414412105,0.9880645161290322,0.09353814206315274,26152,59329,37,3063,62392,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.02148097065080323,0.04885946721965226,0.9880645161290322,0.09311445508435932,25854,59627,37,3063,62690,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.020995324104426852,0.04862753814158027,0.9880645161290322,0.09269318646068182,25555,59926,37,3063,62989,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.020530330738502026,0.048398565266168404,0.9880645161290322,0.09227710244475575,25257,60224,37,3063,63287,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.020039243148347964,0.04817098103356085,0.9880645161290322,0.09186335962570855,24958,60523,37,3063,63586,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.019580471788609576,0.04794627762820111,0.9880645161290322,0.09145467574346113,24660,60821,37,3063,63884,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.019116562280239162,0.0477229172833928,0.9880645161290322,0.09104825884695986,24361,61120,37,3063,64183,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.018661845485391116,0.04750236503776306,0.9880645161290322,0.09064677942025125,24063,61418,37,3063,64481,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.018224485831808083,0.04728311207162705,0.9880645161290322,0.09024749558043607,23764,61717,37,3063,64780,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.017800984460715433,0.04708196318264237,0.9883870967741936,0.0898823667458711,23467,62014,36,3064,65078,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.01738833021789313,0.046866635055141714,0.9883870967741936,0.08948990171882529,23168,62313,36,3064,65377,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.016935471806811306,0.04666920441568329,0.9887096774193549,0.08913122500908761,22871,62610,35,3065,65675,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.016457193161993705,0.04645769545578561,0.9887096774193549,0.08874540348032545,22572,62909,35,3065,65974,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.0159840334255691,0.04624879285369387,0.9887096774193549,0.08836418151415558,22274,63207,35,3065,66272,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.015553868018073135,0.04605609048985294,0.9890322580645161,0.08801366422184265,21976,63505,34,3066,66571,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.015102717622465785,0.04585084269242848,0.9890322580645161,0.08763881147365263,21678,63803,34,3066,66869,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.014623790261199861,0.0456467365412101,0.9890322580645161,0.08726589628280298,21379,64102,34,3066,67168,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.014164809842545215,0.04545993537485548,0.9893548387096774,0.0869257149335374,21082,64399,33,3067,67466,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.013733980178111987,0.045274109053346126,0.9896774193548387,0.08658717279333947,20784,64697,32,3068,67765,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.01328095971434689,0.04507522331922896,0.9896774193548387,0.08622337136754539,20485,64996,32,3068,68064,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.012777665849446049,0.044878733799479244,0.9896774193548387,0.08586381573423638,20187,65294,32,3068,68362,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.012291504819981836,0.04468329910720788,0.9896774193548387,0.08550605482086371,19888,65593,32,3068,68661,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.011819571789629953,0.04449020432430865,0.9896774193548387,0.08515244452462567,19590,65891,32,3068,68959,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.011333204683674367,0.044298131623783536,0.9896774193548387,0.084800574919152,19291,66190,32,3068,69258,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.01081684246077438,0.04410834435562712,0.9896774193548387,0.08445276370843427,18993,66488,32,3068,69556,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.010296526965084832,0.04391954763438551,0.9896774193548387,0.08410664108011788,18694,66787,32,3068,69855,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.009818489049476941,0.043732983621512976,0.9896774193548387,0.08376448746126439,18396,67085,32,3068,70153,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.009319587555909219,0.0435473797763016,0.9896774193548387,0.08342397215575376,18097,67384,32,3068,70452,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.008777239664823742,0.043363957597173146,0.9896774193548387,0.08308733920108329,17799,67682,32,3068,70750,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.008282206156728394,0.04318146631198187,0.9896774193548387,0.08275229605254285,17500,67981,32,3068,71049,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.007729511042905427,0.043000504569154004,0.9896774193548387,0.08241994412207178,17201,68280,32,3068,71348,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.007193765177324929,0.042821053219255514,0.9896774193548387,0.08209025111375706,16902,68579,32,3068,71647,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.006631014149462932,0.042643686149141706,0.9896774193548387,0.08176427476847226,16604,68877,32,3068,71945,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.006079335579543518,0.04246719450750235,0.9896774193548387,0.08143979613506053,16305,69176,32,3068,72244,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.005478652517207892,0.04229274075707866,0.9896774193548387,0.08111895507786679,16007,69474,32,3068,72542,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.004771282593895737,0.042132864732774125,0.99,0.08082590432045932,15709,69772,31,3069,72841,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.0042408269483595685,0.041961197172507146,0.99,0.08050997520953844,15411,70070,31,3069,73139,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.003501359911893958,0.041790353767804135,0.99,0.08019545846507617,15112,70369,31,3069,73438,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.002729279947657875,0.04162146034501465,0.99,0.07988442917382477,14814,70667,31,3069,73736,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.0017608639332113787,0.04145336665090835,0.99,0.07957477150450509,14515,70966,31,3069,74035,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
9.61454121149934e-05,0.0412866252320607,0.99,0.0792675052302606,14216,71265,31,3069,74334,LogisticRegression,HeavyCatBoost,0.99,0.0944786413452551,0.8391641548413317
0.9998735189437866,1.0,0.0003225806451612903,0.0006449532408900355,85481,0,3099,1,1,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.9981523156166077,0.9967213114754099,0.09806451612903226,0.17856093979441998,85480,1,2796,304,305,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.9944934844970703,0.9850993377483444,0.19193548387096773,0.3212742980561555,85472,9,2505,595,604,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.9874998927116394,0.9689922480620154,0.28225806451612906,0.43717212090931806,85453,28,2225,875,903,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.9721391201019287,0.951706910907577,0.36870967741935484,0.5315043013252732,85423,58,1957,1143,1201,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.9451730251312256,0.933288859239493,0.45129032258064516,0.6083931289410742,85381,100,1701,1399,1499,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.9122788906097412,0.9131886477462438,0.5293548387096774,0.6702062487237084,85325,156,1459,1641,1797,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.8681254982948303,0.8725536992840095,0.5896774193548387,0.7037536092396536,85214,267,1272,1828,2095,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.8219208717346191,0.819891349770163,0.6329032258064516,0.7143637356635717,85050,431,1138,1962,2393,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.7819404006004333,0.7710888145670755,0.6693548387096774,0.7166292522880332,84865,616,1025,2075,2691,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.7450586557388306,0.725660756105721,0.6996774193548387,0.7124322548858598,84661,820,931,2169,2989,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.7099931836128235,0.6821776155717761,0.7235483870967742,0.7022542266750157,84436,1045,857,2243,3288,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.6783974766731262,0.6430563301728945,0.7438709677419355,0.6897995812144779,84201,1280,794,2306,3586,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.6495020985603333,0.6066924066924066,0.7603225806451613,0.674874731567645,83953,1528,743,2357,3885,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.6227685809135437,0.5723165192445613,0.772258064516129,0.6574213922833998,83692,1789,706,2394,4183,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.5987322926521301,0.5420665030127204,0.7835483870967742,0.6408125577100647,83429,2052,671,2429,4481,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.5733439922332764,0.5151705377694078,0.7941935483870968,0.6249524051275542,83164,2317,638,2462,4779,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.5533832907676697,0.4920228481386646,0.8058064516129032,0.6109820227467287,82902,2579,602,2498,5077,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.533558189868927,0.469953488372093,0.8148387096774193,0.5961061946902655,82632,2849,574,2526,5375,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.5136979818344116,0.4487134296792386,0.8212903225806452,0.5803510371552314,82353,3128,554,2546,5674,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.49564915895462036,0.42799732083054254,0.824516129032258,0.5634920634920635,82065,3416,544,2556,5972,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.4790838062763214,0.4113237639553429,0.8319354838709677,0.5504802561366062,81790,3691,521,2579,6270,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.4638850688934326,0.3946406820950061,0.8361290322580646,0.5362019031857674,81505,3976,508,2592,6568,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.4482613205909729,0.3798427031750655,0.8412903225806452,0.5233794902669074,81223,4258,492,2608,6866,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.43518850207328796,0.36584344914190037,0.8458064516129032,0.510762637576702,80936,4545,478,2622,7167,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.422711580991745,0.35266541655504957,0.8493548387096774,0.49839106568237745,80648,4833,467,2633,7466,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.41030439734458923,0.34093250901597116,0.8538709677419355,0.4872974963181148,80364,5117,453,2647,7764,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3983069062232971,0.33043909699826346,0.8593548387096774,0.47733381114495615,80083,5398,436,2664,8062,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.387220174074173,0.3203349282296651,0.8638709677419355,0.46736474694589875,79799,5682,422,2678,8360,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3760329484939575,0.31019748238826655,0.8664516129032258,0.45684156816055793,79508,5973,414,2686,8659,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3665819764137268,0.30132856983364964,0.8706451612903225,0.447706726383014,79223,6258,401,2699,8957,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.357048362493515,0.29357104267963263,0.8764516129032258,0.43982193443949813,78943,6538,383,2717,9255,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3473472595214844,0.28535538574269864,0.8793548387096775,0.43088595589978657,78654,6827,374,2726,9553,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3372616469860077,0.27750710515631344,0.8819354838709678,0.4221741815935762,78363,7118,366,2734,9852,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3294733762741089,0.26955665024630543,0.8825806451612903,0.4129811320754717,78067,7414,364,2736,10150,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.3219500780105591,0.26308737678246724,0.886774193548387,0.4057864049007307,77781,7700,351,2749,10449,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.31407591700553894,0.25662975714152786,0.8896774193548387,0.3983534339568137,77492,7989,342,2758,10747,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.30672308802604675,0.25033952014486194,0.8919354838709678,0.39095086603039947,77201,8280,335,2765,11045,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.29960501194000244,0.24462270803949224,0.8951612903225806,0.3842425920797563,76912,8569,325,2775,11344,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2932009696960449,0.23904827349252705,0.8977419354838709,0.37756071089404425,76622,8859,317,2783,11642,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.28698819875717163,0.23366834170854273,0.9,0.37101063829787234,76331,9150,310,2790,11940,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.28090447187423706,0.22895898022552705,0.9038709677419355,0.3653670621984614,76045,9436,298,2802,12238,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.27453795075416565,0.22369365775827682,0.9045161290322581,0.35868244323632875,75750,9731,296,2804,12535,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2687300145626068,0.21904465051040287,0.9067741935483871,0.3528525701374506,75459,10022,289,2811,12833,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2631630301475525,0.21443801401157478,0.9083870967741936,0.34696895022178414,75165,10316,284,2816,13132,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2582240700721741,0.21012658227848102,0.9103225806451613,0.34143980641258315,74873,10608,278,2822,13430,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2525806725025177,0.20585664335664336,0.9116129032258065,0.3358687901117186,74579,10902,274,2826,13728,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2478950023651123,0.20169684870953944,0.9125806451612903,0.3303748686208105,74284,11197,271,2829,14026,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.24327391386032104,0.19798938843898353,0.9148387096774193,0.32552800734618914,73993,11488,264,2836,14324,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2387993335723877,0.19435136428913355,0.9167741935483871,0.3207131975399199,73700,11781,258,2842,14623,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.23430630564689636,0.19065808872805254,0.917741935483871,0.3157252247253357,73404,12077,255,2845,14922,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2302665114402771,0.18730701005190198,0.9196774193548387,0.31122755308116373,73111,12370,249,2851,15221,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2259909063577652,0.18416135060248728,0.9219354838709677,0.30699822761695045,72820,12661,242,2858,15519,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.22197216749191284,0.18105955240864838,0.9238709677419354,0.3027804207632942,72527,12954,236,2864,15818,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.21811139583587646,0.17802184164805163,0.925483870967742,0.2986053288925895,72234,13247,231,2869,16116,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.21445652842521667,0.17533812599000853,0.9283870967741935,0.2949677154863175,71945,13536,222,2878,16414,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.21068701148033142,0.17226111410279424,0.9287096774193548,0.2906172714884167,71647,13834,221,2879,16713,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2072312980890274,0.16934109210603657,0.9293548387096774,0.2864813802018595,71349,14132,219,2881,17013,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.2038675844669342,0.16658964879852126,0.9303225806451613,0.28257887517146774,71053,14428,216,2884,17312,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.20046761631965637,0.1641113003975014,0.932258064516129,0.27909222597778854,70761,14720,210,2890,17610,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.19699545204639435,0.1616595934777753,0.9338709677419355,0.2756092916984006,70468,15013,205,2895,17908,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.19397582113742828,0.15905096660808435,0.9341935483870968,0.27182278956260564,70169,15312,204,2896,18208,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.19044537842273712,0.15675996973954393,0.9358064516129032,0.2685365176339906,69876,15605,199,2901,18506,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.18745753169059753,0.15443522654754308,0.9367741935483871,0.26515704894083275,69581,15900,196,2904,18804,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1845199167728424,0.15212270324032875,0.9374193548387096,0.26176642796018557,69284,16197,194,2906,19103,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.181538388133049,0.14983763723519405,0.937741935483871,0.25838851606595264,68987,16494,193,2907,19401,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.17856287956237793,0.14777399868013605,0.9390322580645162,0.25536207728409144,68693,16788,189,2911,19699,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1761477291584015,0.14572185827874182,0.94,0.2523271420530805,68398,17083,186,2914,19997,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.17310570180416107,0.14368070953436807,0.9406451612903226,0.24928403505022437,68102,17379,184,2916,20295,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.17048124969005585,0.1416431970476838,0.9409677419354838,0.24622267240651646,67804,17677,183,2917,20594,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.16788062453269958,0.1397118652180156,0.9416129032258065,0.2433209686158463,67507,17974,181,2919,20893,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.16536740958690643,0.13778784446961118,0.9419354838709677,0.24040836489379216,67209,18272,180,2920,21192,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.16278906166553497,0.136063285248953,0.9432258064516129,0.2378202521350142,66915,18566,176,2924,21490,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.16022203862667084,0.134196154022672,0.9432258064516129,0.2349632367712644,66616,18865,176,2924,21789,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.15806594491004944,0.1323735796097605,0.9432258064516129,0.23216483385604825,66316,19165,176,2924,22089,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.15595145523548126,0.13070085317371688,0.9438709677419355,0.229607250755287,66020,19461,174,2926,22387,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1538330465555191,0.1290663845543507,0.944516129032258,0.22709997673155977,65723,19758,172,2928,22686,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.15171730518341064,0.127567003132614,0.9458064516129032,0.224812145376476,65429,20052,168,2932,22984,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.14955976605415344,0.1260576386204527,0.9467741935483871,0.22249175605503543,65133,20348,165,2935,23283,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.14735834300518036,0.12454942538484373,0.9474193548387096,0.22015666579213672,64837,20644,163,2937,23581,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.14529336988925934,0.12312073369906612,0.9483870967741935,0.21794729233848548,64542,20939,160,2940,23879,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.143362358212471,0.12172726144682963,0.9493548387096774,0.21578619349635228,64247,21234,157,2943,24177,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.14122319221496582,0.12032686414708886,0.95,0.21359927470534903,63951,21530,155,2945,24475,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1392606794834137,0.11895535642205537,0.9506451612903226,0.21145153189352084,63654,21827,153,2947,24774,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.13743887841701508,0.11758605560209007,0.9509677419354838,0.20929324482623976,63358,22123,152,2948,25071,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.13560321927070618,0.1162836532776223,0.9516129032258065,0.20724296603322911,63062,22419,150,2950,25369,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.13360926508903503,0.11505045389020922,0.9525806451612904,0.20530468940104982,62767,22714,147,2953,25667,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.13179734349250793,0.11379828243539877,0.9532258064516129,0.20332335638352772,62469,23012,145,2955,25967,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.13012133538722992,0.11250285540242139,0.9532258064516129,0.20125314990124638,62170,23311,145,2955,26266,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.12846171855926514,0.11127842192440897,0.9535483870967741,0.19929881337648325,61873,23608,144,2956,26564,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.12659747898578644,0.11011838284565557,0.9541935483870968,0.1974501034643882,61577,23904,142,2958,26862,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.12494230270385742,0.10898379970544919,0.9548387096774194,0.19563780568407138,61281,24200,140,2960,27160,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.12344582378864288,0.10801952072255809,0.9567741935483871,0.19412265200602133,60989,24492,134,2966,27458,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.12179021537303925,0.10696400907879093,0.957741935483871,0.19243607609294489,60693,24788,131,2969,27757,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.12019409984350204,0.1058991267153805,0.9583870967741935,0.19072380035307335,60397,25084,129,2971,28055,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.11853556334972382,0.10478608965541565,0.9583870967741935,0.18891679649000093,60099,25382,129,2971,28353,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1165526956319809,0.10369258690492811,0.9583870967741935,0.18713781809019905,59800,25681,129,2971,28652,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.11499655991792679,0.10262167109944388,0.9583870967741935,0.18539203144987673,59501,25980,129,2971,28951,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.11332131922245026,0.10167868986973913,0.9593548387096774,0.18386967139633373,59206,26275,126,2974,29249,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1117897480726242,0.10065319660202389,0.9593548387096774,0.1821913192636383,58908,26573,126,2974,29547,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.11036484688520432,0.09974535951216243,0.9603225806451613,0.18071996600497786,58612,26869,123,2977,29846,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.10896182060241699,0.09889198513800425,0.9616129032258065,0.1793406328961617,58318,27163,119,2981,30144,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.10760094225406647,0.09795677025162604,0.9619354838709677,0.17780692862679626,58021,27460,118,2982,30442,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.10616017132997513,0.09713728041639558,0.9632258064516129,0.1764775413711584,57727,27754,114,2986,30740,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.10478562116622925,0.09626598795064274,0.9638709677419355,0.17504906412021443,57430,28051,112,2988,31039,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1033591628074646,0.09534750143595634,0.9638709677419355,0.17352924095475927,57131,28350,112,2988,31338,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.1020791158080101,0.09450959319783797,0.964516129032258,0.17215073264818492,56834,28647,110,2990,31637,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.10090198367834091,0.09365312959889784,0.9648387096774194,0.17073379570168679,56535,28946,109,2991,31937,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09969834238290787,0.09278446457376846,0.9648387096774194,0.16928911025582974,56236,29245,109,2991,32236,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09847080707550049,0.09199323805132933,0.9654838709677419,0.16798091763715448,55939,29542,107,2993,32535,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09731193631887436,0.09115550953280137,0.9654838709677419,0.16658318027494853,55640,29841,107,2993,32834,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09611478447914124,0.0903959917904141,0.9661290322580646,0.16532347096489292,55344,30137,105,2995,33132,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09494832903146744,0.08964733331339177,0.9667741935483871,0.164079822616408,55047,30434,103,2997,33431,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09384056180715561,0.08891458388923479,0.9674193548387097,0.1628607890521057,54751,30730,101,2999,33729,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09269744157791138,0.08813589208569665,0.9674193548387097,0.1615535863387831,54453,31028,101,2999,34027,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09149929881095886,0.08742898761835396,0.9680645161290322,0.16037408149632595,54157,31324,99,3001,34325,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
0.09024256467819214,0.08666897706925432,0.9680645161290322,0.15909452367067803,53856,31625,99,3001,34626,LogisticRegression,XGBoost,0.99,0.0944786413452551,0.8391641548413317
