threshold,precision,recall,f1,tn,fp,fn,tp,predicted_fraud_count,positive_prediction_rate,trial_name,model_family
0.02081608772277832,0.06525275007490476,0.9835483870967742,0.12238590294223897,41804,43677,51,3049,46726,0.5274946094534946,xgb_d6_sqrt_regularized,XGBoost
0.020627029240131378,0.06496687754276098,0.9838709677419355,0.1218854276979639,41584,43897,50,3050,46947,0.5299895011345548,xgb_d6_sqrt_regularized,XGBoost
0.02043231762945652,0.06466248303934871,0.9838709677419355,0.12134956632450067,41363,44118,50,3050,47168,0.5324843928156151,xgb_d6_sqrt_regularized,XGBoost
0.02025029994547367,0.06435956952943658,0.9838709677419355,0.12081600316894434,41141,44340,50,3050,47390,0.5349905735993046,xgb_d6_sqrt_regularized,XGBoost
0.020079387351870537,0.06406082627964126,0.9838709677419355,0.12028948354400426,40920,44561,50,3050,47611,0.5374854652803649,xgb_d6_sqrt_regularized,XGBoost
0.019922412931919098,0.06376217753062675,0.9838709677419355,0.11976283032944596,40697,44784,50,3050,47834,0.5400029351666836,xgb_d6_sqrt_regularized,XGBoost
0.019758617505431175,0.06348975132660493,0.9841935483870968,0.11928452741667482,40477,45004,49,3051,48055,0.5424978268477438,xgb_d6_sqrt_regularized,XGBoost
0.01960328221321106,0.06321981937194465,0.984516129032258,0.11881033945811276,40257,45224,48,3052,48276,0.5449927185288042,xgb_d6_sqrt_regularized,XGBoost
0.01945350505411625,0.06295104952781558,0.9848387096774194,0.11833792007442148,40036,45445,47,3053,48498,0.5474988993124936,xgb_d6_sqrt_regularized,XGBoost
0.019278213381767273,0.06266420361247947,0.9848387096774194,0.11783095329988422,39814,45667,47,3053,48720,0.5500050800961832,xgb_d6_sqrt_regularized,XGBoost
0.019109411165118217,0.06237995995259695,0.9848387096774194,0.11732831174820338,39592,45889,47,3053,48942,0.5525112608798727,xgb_d6_sqrt_regularized,XGBoost
0.018946709111332893,0.062099546406850684,0.9848387096774194,0.11683217572661347,39371,46110,47,3053,49163,0.5550061525609329,xgb_d6_sqrt_regularized,XGBoost
0.01880967617034912,0.06181913902725469,0.9848387096774194,0.11633578478070343,39148,46333,47,3053,49386,0.5575236224472516,xgb_d6_sqrt_regularized,XGBoost
0.018649309873580933,0.061543733747253415,0.9848387096774194,0.11584798983057279,38927,46554,47,3053,49607,0.5600185141283119,xgb_d6_sqrt_regularized,XGBoost
0.018494710326194763,0.061270771453801075,0.9848387096774194,0.1153642684401451,38706,46775,47,3053,49828,0.5625134058093723,xgb_d6_sqrt_regularized,XGBoost
0.01834685727953911,0.060999000999001,0.9848387096774194,0.11488240827845721,38484,46997,47,3053,50050,0.5650195865930617,xgb_d6_sqrt_regularized,XGBoost
0.0181798804551363,0.06074952259707193,0.9851612903225806,0.11444202952859177,38263,47218,46,3054,50272,0.5675257673767512,xgb_d6_sqrt_regularized,XGBoost
0.018018057569861412,0.060482433556462156,0.9851612903225806,0.11396798149046534,38041,47440,46,3054,50494,0.5700319481604407,xgb_d6_sqrt_regularized,XGBoost
0.017857618629932404,0.060238588188898747,0.9854838709677419,0.11353711790393012,37821,47660,45,3055,50715,0.572526839841501,xgb_d6_sqrt_regularized,XGBoost
0.017681868746876717,0.059974871412305154,0.9854838709677419,0.1130685813686665,37598,47883,45,3055,50938,0.5750443097278197,xgb_d6_sqrt_regularized,XGBoost
0.01751597225666046,0.05970878530245285,0.9854838709677419,0.11259559568782825,37371,48110,45,3055,51165,0.5776069360246554,xgb_d6_sqrt_regularized,XGBoost
0.017369933426380157,0.05944852011130787,0.9854838709677419,0.11213272403604398,37147,48334,45,3055,51389,0.5801356950136034,xgb_d6_sqrt_regularized,XGBoost
0.01722262054681778,0.059191660854064944,0.9854838709677419,0.11167568357947068,36924,48557,45,3055,51612,0.5826531648999221,xgb_d6_sqrt_regularized,XGBoost
0.017093222588300705,0.058939285783188314,0.9854838709677419,0.11122640307283417,36703,48778,45,3055,51833,0.5851480565809823,xgb_d6_sqrt_regularized,XGBoost
0.01693357340991497,0.058687926231870136,0.9854838709677419,0.11077871453177408,36481,49000,45,3055,52055,0.5876542373646719,xgb_d6_sqrt_regularized,XGBoost
0.016807539388537407,0.05843758368721068,0.9854838709677419,0.11033262306331033,36258,49223,45,3055,52278,0.5901717072509907,xgb_d6_sqrt_regularized,XGBoost
0.016669072210788727,0.058229680565344104,0.9861290322580645,0.1099660065828522,36039,49442,43,3057,52499,0.5926665989320509,xgb_d6_sqrt_regularized,XGBoost
0.016539108008146286,0.057985584218512895,0.9861290322580645,0.10953063418129702,35818,49663,43,3057,52720,0.5951614906131112,xgb_d6_sqrt_regularized,XGBoost
0.01639540307223797,0.05775914173466304,0.9864516129032258,0.10912854185996716,35595,49886,42,3058,52944,0.5976902496020592,xgb_d6_sqrt_regularized,XGBoost
0.016255835071206093,0.0575754725853475,0.9874193548387097,0.10880654047809472,35377,50104,39,3061,53165,0.6001851412831194,xgb_d6_sqrt_regularized,XGBoost
0.016116229817271233,0.05733498164381509,0.9874193548387097,0.108377000424869,35154,50327,39,3061,53388,0.6027026111694381,xgb_d6_sqrt_regularized,XGBoost
0.015978340059518814,0.057132731478027304,0.9880645161290322,0.10801946677951757,34932,50549,37,3063,53612,0.6052313701583861,xgb_d6_sqrt_regularized,XGBoost
0.01583852991461754,0.05689395768709252,0.9880645161290322,0.10759260234996573,34707,50774,37,3063,53837,0.6077714182499633,xgb_d6_sqrt_regularized,XGBoost
0.015697401016950607,0.05665926748057714,0.9880645161290322,0.10717284814555635,34484,50997,37,3063,54060,0.610288888136282,xgb_d6_sqrt_regularized,XGBoost
0.015568387694656849,0.056425466067349495,0.9880645161290322,0.10675449602676704,34260,51221,37,3063,54284,0.61281764712523,xgb_d6_sqrt_regularized,XGBoost
0.015424191020429134,0.056215026144390425,0.9883870967741936,0.10637965454387639,34040,51441,36,3064,54505,0.6153125388062903,xgb_d6_sqrt_regularized,XGBoost
0.015301352366805077,0.05600423914632364,0.9887096774193549,0.10600401189735077,33818,51663,35,3065,54728,0.6178300086926091,xgb_d6_sqrt_regularized,XGBoost
0.01517037209123373,0.05579719376148792,0.9890322580645161,0.10563489465796139,33598,51883,34,3066,54949,0.6203249003736693,xgb_d6_sqrt_regularized,XGBoost
0.01503706257790327,0.055571666787500903,0.9890322580645161,0.10523064250411862,33375,52106,34,3066,55172,0.622842370259988,xgb_d6_sqrt_regularized,XGBoost
0.014889968559145927,0.05534895476044337,0.9890322580645161,0.10483126474510206,33153,52328,34,3066,55394,0.6253485510436776,xgb_d6_sqrt_regularized,XGBoost
0.01476310659199953,0.055182954238964306,0.99,0.10453887422294132,32935,52546,31,3069,55615,0.6278434427247378,xgb_d6_sqrt_regularized,XGBoost
0.014643577858805656,0.0549645390070922,0.99,0.10414687118229944,32714,52767,31,3069,55836,0.6303383344057981,xgb_d6_sqrt_regularized,XGBoost
0.014515087939798832,0.054765684927841306,0.9903225806451613,0.10379160538904947,32494,52987,30,3070,56057,0.6328332260868583,xgb_d6_sqrt_regularized,XGBoost
0.014401903375983238,0.054549654400398016,0.9903225806451613,0.10340356018120885,32272,53209,30,3070,56279,0.6353394068705479,xgb_d6_sqrt_regularized,XGBoost
0.014287373051047325,0.054332436641653686,0.9903225806451613,0.1030132205892222,32047,53434,30,3070,56504,0.6378794549621251,xgb_d6_sqrt_regularized,XGBoost
0.014168383553624153,0.05411884993036826,0.9903225806451613,0.10262924766409814,31824,53657,30,3070,56727,0.6403969248484438,xgb_d6_sqrt_regularized,XGBoost
0.014031094498932362,0.053925442062196,0.9906451612903225,0.10228313543939116,31603,53878,29,3071,56949,0.6429031056321333,xgb_d6_sqrt_regularized,XGBoost
0.013910742476582527,0.05373259637584832,0.9909677419354839,0.10193788160339792,31381,54100,28,3072,57172,0.645420575518452,xgb_d6_sqrt_regularized,XGBoost
0.01379929669201374,0.05354218210962818,0.9912903225806452,0.1015968525804212,31160,54321,27,3073,57394,0.6479267563021416,xgb_d6_sqrt_regularized,XGBoost
0.01368717197328806,0.05335416124273193,0.9916129032258064,0.101259985176645,30940,54541,26,3074,57615,0.6504216479832018,xgb_d6_sqrt_regularized,XGBoost
0.013571019284427166,0.053150287018466004,0.9916129032258064,0.10089273992385453,30719,54762,26,3074,57836,0.6529165396642621,xgb_d6_sqrt_regularized,XGBoost
0.01345317903906107,0.05297967619703755,0.9922580645161291,0.10058862001308046,30497,54984,24,3076,58060,0.6554452986532101,xgb_d6_sqrt_regularized,XGBoost
0.013323241844773293,0.052795936926271,0.9925806451612903,0.10025903781300402,30277,55204,23,3077,58281,0.6579401903342703,xgb_d6_sqrt_regularized,XGBoost
0.013194301165640354,0.052612686528895954,0.9929032258064516,0.09993019820463288,30056,55425,22,3078,58503,0.6604463711179598,xgb_d6_sqrt_regularized,XGBoost
0.013075965456664562,0.05243082162622392,0.993225806451613,0.09960372017792153,29835,55646,21,3079,58725,0.6629525519016494,xgb_d6_sqrt_regularized,XGBoost
0.012942573055624962,0.052233362172799294,0.993225806451613,0.09924734475478265,29613,55868,21,3079,58947,0.6654587326853388,xgb_d6_sqrt_regularized,XGBoost
0.012824098579585552,0.05203562555981815,0.993225806451613,0.09889033418445183,29389,56092,21,3079,59171,0.6679874916742868,xgb_d6_sqrt_regularized,XGBoost
0.012712481431663036,0.05184025322423141,0.993225806451613,0.09853745959612124,29166,56315,21,3079,59394,0.6705049615606056,xgb_d6_sqrt_regularized,XGBoost
0.012605260126292706,0.05166224965614412,0.9935483870967742,0.09821741764724641,28943,56538,20,3080,59618,0.6730337205495536,xgb_d6_sqrt_regularized,XGBoost
0.01246834546327591,0.05147144838650378,0.9935483870967742,0.09787254325616866,28722,56759,20,3080,59839,0.6755286122306138,xgb_d6_sqrt_regularized,XGBoost
0.012341277673840523,0.05129613905399331,0.9938709677419355,0.09755711413327424,28499,56982,19,3081,60063,0.6780573712195618,xgb_d6_sqrt_regularized,XGBoost
0.012232468463480473,0.051105545142402176,0.9938709677419355,0.09721236215627808,28275,57206,19,3081,60287,0.6805861302085098,xgb_d6_sqrt_regularized,XGBoost
0.012135549448430538,0.05091804524946702,0.9938709677419355,0.09687308399754752,28053,57428,19,3081,60509,0.6830923109921992,xgb_d6_sqrt_regularized,XGBoost
0.012024983763694763,0.05073275152313519,0.9938709677419355,0.0965376782077393,27832,57649,19,3081,60730,0.6855872026732595,xgb_d6_sqrt_regularized,XGBoost
0.011913563124835491,0.05054714288058012,0.9938709677419355,0.0962015830640251,27609,57872,19,3081,60953,0.6881046725595782,xgb_d6_sqrt_regularized,XGBoost
0.011794192716479301,0.05036371066612178,0.9938709677419355,0.09586931155192531,27387,58094,19,3081,61175,0.6906108533432678,xgb_d6_sqrt_regularized,XGBoost
0.011689753271639347,0.05019543973941368,0.9941935483870967,0.0955658914728682,27163,58318,18,3082,61400,0.6931509014348449,xgb_d6_sqrt_regularized,XGBoost
0.011583595536649227,0.05001460517347701,0.9941935483870967,0.09523809523809523,26941,58540,18,3082,61622,0.6956570822185344,xgb_d6_sqrt_regularized,XGBoost
0.011484229937195778,0.04983506888299592,0.9941935483870967,0.09491254003449126,26719,58762,18,3082,61844,0.698163263002224,xgb_d6_sqrt_regularized,XGBoost
0.011374270543456078,0.04967292881771018,0.9945161290322581,0.09461989380965535,26498,58983,17,3083,62066,0.7006694437859134,xgb_d6_sqrt_regularized,XGBoost
0.011268346570432186,0.04949668470146258,0.9945161290322581,0.09430009023200331,26277,59204,17,3083,62287,0.7031643354669738,xgb_d6_sqrt_regularized,XGBoost
0.011164283379912376,0.04932168682408652,0.9945161290322581,0.09398244116571149,26056,59425,17,3083,62508,0.705659227148034,xgb_d6_sqrt_regularized,XGBoost
0.01105881854891777,0.04914557163807945,0.9945161290322581,0.093662656458865,25832,59649,17,3083,62732,0.708187986136982,xgb_d6_sqrt_regularized,XGBoost
0.01095554605126381,0.04897148757048685,0.9945161290322581,0.09334645371281507,25609,59872,17,3083,62955,0.7107054560233007,xgb_d6_sqrt_regularized,XGBoost
0.01084343995898962,0.04880017728251235,0.9945161290322581,0.09303518619107973,25388,60093,17,3083,63176,0.713200347704361,xgb_d6_sqrt_regularized,XGBoost
0.010735739953815937,0.048645834976418445,0.9948387096774194,0.09275606418334661,25168,60313,16,3084,63397,0.7156952393854212,xgb_d6_sqrt_regularized,XGBoost
0.010633190162479877,0.048475322225715184,0.9948387096774194,0.09244604316546762,24945,60536,16,3084,63620,0.71821270927174,xgb_d6_sqrt_regularized,XGBoost
0.010535954497754574,0.04830600065786382,0.9948387096774194,0.09213808762678698,24722,60759,16,3084,63843,0.7207301791580587,xgb_d6_sqrt_regularized,XGBoost
0.010424475185573101,0.04816907564074548,0.9954838709677419,0.09189173093529465,24501,60980,14,3086,64066,0.7232476490443774,xgb_d6_sqrt_regularized,XGBoost
0.010331195779144764,0.04801829268292683,0.9958064516129033,0.09161868581943372,24280,61201,13,3087,64288,0.725753829828067,xgb_d6_sqrt_regularized,XGBoost
0.010237395763397217,0.047852304258188524,0.9958064516129033,0.09131650175267339,24057,61424,13,3087,64511,0.7282712997143858,xgb_d6_sqrt_regularized,XGBoost
0.010137228295207024,0.04768819612871333,0.9958064516129033,0.09101764627836009,23835,61646,13,3087,64733,0.7307774804980752,xgb_d6_sqrt_regularized,XGBoost
0.010040882043540478,0.047525209760603496,0.9958064516129033,0.09072074057747409,23613,61868,13,3087,64955,0.7332836612817647,xgb_d6_sqrt_regularized,XGBoost
0.00993911549448967,0.047358973965604526,0.9958064516129033,0.09041781995518648,23385,62096,13,3087,65183,0.7358575766812296,xgb_d6_sqrt_regularized,XGBoost
0.009849777445197105,0.04719678321892152,0.9958064516129033,0.0901221772957508,23161,62320,13,3087,65407,0.7383863356701775,xgb_d6_sqrt_regularized,XGBoost
0.009749344550073147,0.04703713297475202,0.9958064516129033,0.08983107567402406,22939,62542,13,3087,65629,0.7408925164538671,xgb_d6_sqrt_regularized,XGBoost
0.009657146409153938,0.046879271070615035,0.9958064516129033,0.08954314720812183,22718,62763,13,3087,65850,0.7433874081349273,xgb_d6_sqrt_regularized,XGBoost
0.009562189690768719,0.046721758082092266,0.9958064516129033,0.08925576822991964,22496,62985,13,3087,66072,0.7458935889186169,xgb_d6_sqrt_regularized,XGBoost
0.009467889554798603,0.04656530002715178,0.9958064516129033,0.08897022797360002,22274,63207,13,3087,66294,0.7483997697023064,xgb_d6_sqrt_regularized,XGBoost
0.009373473934829235,0.04642561828159062,0.9961290322580645,0.08871651224592403,22054,63427,12,3088,66515,0.7508946613833667,xgb_d6_sqrt_regularized,XGBoost
0.009273316711187363,0.04627187724766243,0.9961290322580645,0.08843576378944956,21833,63648,12,3088,66736,0.7533895530644269,xgb_d6_sqrt_regularized,XGBoost
0.009181209839880466,0.04611846231966307,0.9961290322580645,0.08815552827657085,21611,63870,12,3088,66958,0.7558957338481164,xgb_d6_sqrt_regularized,XGBoost
0.009099257178604603,0.045980262276536524,0.9964516129032258,0.08790427000184974,21389,64092,11,3089,67181,0.7584132037344351,xgb_d6_sqrt_regularized,XGBoost
0.009009641595184803,0.04582746087085528,0.9964516129032258,0.08762499113538047,21165,64316,11,3089,67405,0.7609419627233831,xgb_d6_sqrt_regularized,XGBoost
0.008917720057070255,0.04567769792683288,0.9964516129032258,0.08735118626813337,20944,64537,11,3089,67626,0.7634368544044434,xgb_d6_sqrt_regularized,XGBoost
0.008823065087199211,0.04555637435519529,0.9970967741935484,0.08713178294573645,20722,64759,9,3091,67850,0.7659656133933913,xgb_d6_sqrt_regularized,XGBoost
0.008722582831978798,0.0454084705674957,0.9970967741935484,0.08686122156496326,20501,64980,9,3091,68071,0.7684605050744516,xgb_d6_sqrt_regularized,XGBoost
0.00861918181180954,0.04527484112806396,0.9974193548387097,0.08661792307476818,20279,65202,8,3092,68294,0.7709779749607704,xgb_d6_sqrt_regularized,XGBoost
0.008531970903277397,0.04512814525074435,0.9974193548387097,0.08634941912421806,20057,65424,8,3092,68516,0.7734841557444598,xgb_d6_sqrt_regularized,XGBoost
0.008438258431851864,0.04498108815827757,0.9974193548387097,0.08608017817371937,19833,65648,8,3092,68740,0.7760129147334078,xgb_d6_sqrt_regularized,XGBoost
0.008351386524736881,0.04483693681936167,0.9974193548387097,0.08581618351119191,19612,65869,8,3092,68961,0.7785078064144682,xgb_d6_sqrt_regularized,XGBoost
0.008255556225776672,0.04469241443108233,0.9974193548387097,0.08555143600243484,19389,66092,8,3092,69184,0.7810252763007869,xgb_d6_sqrt_regularized,XGBoost
0.008152870461344719,0.04454817888427847,0.9974193548387097,0.08528714072929884,19165,66316,8,3092,69408,0.7835540352897348,xgb_d6_sqrt_regularized,XGBoost
0.00806901790201664,0.04440678452943458,0.9974193548387097,0.0850279805854611,18944,66537,8,3092,69629,0.7860489269707951,xgb_d6_sqrt_regularized,XGBoost
0.007984761148691177,0.04426311645551499,0.9974193548387097,0.08476458090603796,18718,66763,8,3092,69855,0.7886002641650015,xgb_d6_sqrt_regularized,XGBoost
0.007901300676167011,0.044137793253039556,0.997741935483871,0.08453591341423417,18498,66983,7,3093,70076,0.7910951558460618,xgb_d6_sqrt_regularized,XGBoost
0.0078107439912855625,0.04399778090726753,0.997741935483871,0.08427907737162632,18275,67206,7,3093,70299,0.7936126257323806,xgb_d6_sqrt_regularized,XGBoost
0.007724379654973745,0.04385927596035224,0.997741935483871,0.08402493853655886,18053,67428,7,3093,70521,0.79611880651607,xgb_d6_sqrt_regularized,XGBoost
0.0076392521150410175,0.04372225834723361,0.997741935483871,0.08377346225725198,17832,67649,7,3093,70742,0.7986136981971304,xgb_d6_sqrt_regularized,XGBoost
0.007558503653854132,0.043600186012429015,0.9980645161290322,0.08355049079837436,17612,67869,6,3094,70963,0.8011085898781906,xgb_d6_sqrt_regularized,XGBoost
0.007473995443433523,0.04346482355585525,0.9980645161290322,0.08330192235205429,17391,68090,6,3094,71184,0.8036034815592509,xgb_d6_sqrt_regularized,XGBoost
0.0073733944445848465,0.04334430362019467,0.9983870967741936,0.08308167237098182,17171,68310,5,3095,71405,0.8060983732403111,xgb_d6_sqrt_regularized,XGBoost
0.007284669205546379,0.043210565995588195,0.9983870967741936,0.0828359607097931,16950,68531,5,3095,71626,0.8085932649213714,xgb_d6_sqrt_regularized,XGBoost
0.007195389363914728,0.04307765111974056,0.9983870967741936,0.08259169813334756,16729,68752,5,3095,71847,0.8110881566024317,xgb_d6_sqrt_regularized,XGBoost
0.007105007767677307,0.04294435965033995,0.9983870967741936,0.08234668085672477,16506,68975,5,3095,72070,0.8136056264887505,xgb_d6_sqrt_regularized,XGBoost
0.007031647022813559,0.04281307493325587,0.9983870967741936,0.08210529108248994,16285,69196,5,3095,72291,0.8161005181698107,xgb_d6_sqrt_regularized,XGBoost
0.006939860060811043,0.042682590467784644,0.9983870967741936,0.08186531238427763,16064,69417,5,3095,72512,0.818595409850871,xgb_d6_sqrt_regularized,XGBoost
0.006856828927993774,0.04255172887880663,0.9983870967741936,0.08162457967956749,15841,69640,5,3095,72735,0.8211128797371897,xgb_d6_sqrt_regularized,XGBoost
0.006774533074349165,0.0424216672606157,0.9983870967741936,0.08138525861842277,15618,69863,5,3095,72958,0.8236303496235085,xgb_d6_sqrt_regularized,XGBoost
0.006686526350677013,0.04229355416171306,0.9983870967741936,0.0811494644659736,15397,70084,5,3095,73179,0.8261252413045687,xgb_d6_sqrt_regularized,XGBoost
0.00659687677398324,0.042166212534059944,0.9983870967741936,0.08091503267973855,15176,70305,5,3095,73400,0.828620132985629,xgb_d6_sqrt_regularized,XGBoost
0.006498220842331648,0.042037922416603285,0.9983870967741936,0.0806787967259267,14952,70529,5,3095,73624,0.831148891974577,xgb_d6_sqrt_regularized,XGBoost
0.006407714914530516,0.041910410573069004,0.9983870967741936,0.08044393616468262,14728,70753,5,3095,73848,0.8336776509635249,xgb_d6_sqrt_regularized,XGBoost
0.00632226187735796,0.041783669942758395,0.9983870967741936,0.08021043901933343,14504,70977,5,3095,74072,0.8362064099524729,xgb_d6_sqrt_regularized,XGBoost
0.00623738020658493,0.041658814978329343,0.9983870967741936,0.07998036023464351,14282,71199,5,3095,74294,0.8387125907361623,xgb_d6_sqrt_regularized,XGBoost
0.006150476168841124,0.04153414657058121,0.9983870967741936,0.07975057010706417,14059,71422,5,3095,74517,0.8412300606224811,xgb_d6_sqrt_regularized,XGBoost
0.006067138630896807,0.041409668053678704,0.9983870967741936,0.0795210750118832,13835,71646,5,3095,74741,0.8437588196114291,xgb_d6_sqrt_regularized,XGBoost
0.005975734442472458,0.04130092580240655,0.9987096774193548,0.07932156490994338,13615,71866,4,3096,74962,0.8462537112924894,xgb_d6_sqrt_regularized,XGBoost
0.005889052990823984,0.04117897424984039,0.9987096774193548,0.07909662255377854,13393,72088,4,3096,75184,0.8487598920761789,xgb_d6_sqrt_regularized,XGBoost
0.0058006783947348595,0.04105828525959817,0.9987096774193548,0.07887395707279792,13172,72309,4,3096,75405,0.8512547837572392,xgb_d6_sqrt_regularized,XGBoost
0.005722115747630596,0.04093667772944241,0.9987096774193548,0.07864954464047556,12948,72533,4,3096,75629,0.8537835427461871,xgb_d6_sqrt_regularized,XGBoost
0.005643181968480349,0.04081686464252284,0.9987096774193548,0.07842839229395449,12726,72755,4,3096,75851,0.8562897235298766,xgb_d6_sqrt_regularized,XGBoost
0.0055604116059839725,0.0406982858344726,0.9987096774193548,0.07820946799373515,12505,72976,4,3096,76072,0.8587846152109369,xgb_d6_sqrt_regularized,XGBoost
0.005479004234075546,0.040579862112354835,0.9987096774193548,0.0779907801597098,12283,73198,4,3096,76294,0.8612907959946264,xgb_d6_sqrt_regularized,XGBoost
0.005392270162701607,0.04046212556850855,0.9987096774193548,0.07777331189710611,12061,73420,4,3096,76516,0.8637969767783159,xgb_d6_sqrt_regularized,XGBoost
0.005303831771016121,0.04034401876465989,0.9987096774193548,0.07755511022044088,11837,73644,4,3096,76740,0.8663257357672639,xgb_d6_sqrt_regularized,XGBoost
0.005225551314651966,0.04022816751341589,0.9987096774193548,0.07734102746655676,11616,73865,4,3096,76961,0.8688206274483241,xgb_d6_sqrt_regularized,XGBoost
0.005144636146724224,0.04011245999766788,0.9987096774193548,0.07712716266208287,11394,74087,4,3096,77183,0.8713268082320136,xgb_d6_sqrt_regularized,XGBoost
0.005065745674073696,0.039997932923363136,0.9987096774193548,0.07691543277352678,11173,74308,4,3096,77404,0.8738216999130739,xgb_d6_sqrt_regularized,XGBoost
0.004981955047696829,0.03988405797101449,0.9987096774193548,0.07670486218643542,10952,74529,4,3096,77625,0.8763165915941342,xgb_d6_sqrt_regularized,XGBoost
0.004909671377390623,0.03978265337580927,0.9990322580645161,0.0765182586351732,10730,74751,3,3097,77848,0.878834061480453,xgb_d6_sqrt_regularized,XGBoost
0.004826894495636225,0.039670035481433094,0.9990322580645161,0.07630992127536376,10509,74972,3,3097,78069,0.8813289531615132,xgb_d6_sqrt_regularized,XGBoost
0.004739793483167887,0.039558053391237705,0.9990322580645161,0.07610271532129255,10288,75193,3,3097,78290,0.8838238448425735,xgb_d6_sqrt_regularized,XGBoost
0.004658403340727091,0.03944670173606246,0.9990322580645161,0.075896631581527,10067,75414,3,3097,78511,0.8863187365236337,xgb_d6_sqrt_regularized,XGBoost
0.00457409443333745,0.03933597520703145,0.9990322580645161,0.07569166096392609,9846,75635,3,3097,78732,0.888813628204694,xgb_d6_sqrt_regularized,XGBoost
0.004496189299970865,0.03922537173544089,0.9990322580645161,0.07548687449728228,9624,75857,3,3097,78954,0.8913198089883835,xgb_d6_sqrt_regularized,XGBoost
0.0044093262404203415,0.03912851278812757,0.9993548387096775,0.07530841689456093,9404,76077,2,3098,79175,0.8938147006694438,xgb_d6_sqrt_regularized,XGBoost
0.0043279314413666725,0.039019106515359524,0.9993548387096775,0.07510576142162746,9182,76299,2,3098,79397,0.8963208814531333,xgb_d6_sqrt_regularized,XGBoost
0.004250484053045511,0.03891031035305643,0.9993548387096775,0.0749041937160749,8960,76521,2,3098,79619,0.8988270622368228,xgb_d6_sqrt_regularized,XGBoost
0.0041656941175460815,0.038802605210420844,0.9993548387096775,0.0747046057390885,8739,76742,2,3098,79840,0.9013219539178831,xgb_d6_sqrt_regularized,XGBoost
0.004086047410964966,0.038695011366191204,0.9993548387096775,0.07450518265553979,8517,76964,2,3098,80062,0.9038281347015725,xgb_d6_sqrt_regularized,XGBoost
0.004012890160083771,0.03858753191754375,0.9993548387096775,0.07430593032319961,8294,77187,2,3098,80285,0.9063456045878913,xgb_d6_sqrt_regularized,XGBoost
0.003940977621823549,0.038480169918891055,0.9993548387096775,0.07410685452523054,8070,77411,2,3098,80509,0.9088743635768393,xgb_d6_sqrt_regularized,XGBoost
0.003868955187499523,0.038374829679177505,0.9993548387096775,0.07391148753429559,7849,77632,2,3098,80730,0.9113692552578996,xgb_d6_sqrt_regularized,XGBoost
0.003789312904700637,0.03827006460698447,0.9993548387096775,0.0737171479220949,7628,77853,2,3098,80951,0.9138641469389598,xgb_d6_sqrt_regularized,XGBoost
0.0037010114174336195,0.038165870004435026,0.9993548387096775,0.07352382760584773,7407,78074,2,3098,81172,0.9163590386200201,xgb_d6_sqrt_regularized,XGBoost
0.0036176699213683605,0.03806224122467534,0.9993548387096775,0.07333151858733859,7186,78295,2,3098,81393,0.9188539303010803,xgb_d6_sqrt_regularized,XGBoost
0.0035340236499905586,0.03795870857072842,0.9993548387096775,0.07313934958389895,6964,78517,2,3098,81615,0.9213601110847699,xgb_d6_sqrt_regularized,XGBoost
0.0034579290077090263,0.037855275055597645,0.9993548387096775,0.07294732628505497,6741,78740,2,3098,81838,0.9238775809710886,xgb_d6_sqrt_regularized,XGBoost
0.0033796047791838646,0.03775332382797743,0.9993548387096775,0.0727580173557698,6520,78961,2,3098,82059,0.9263724726521488,xgb_d6_sqrt_regularized,XGBoost
0.0032944774720817804,0.037651462670604395,0.9993548387096775,0.07256883850036894,6298,79183,2,3098,82281,0.9288786534358384,xgb_d6_sqrt_regularized,XGBoost
0.003224217100068927,0.03755060483382221,0.9993548387096775,0.07238148641386882,6077,79404,2,3098,82502,0.9313735451168986,xgb_d6_sqrt_regularized,XGBoost
0.0031442823819816113,0.03744983318021372,0.9993548387096775,0.07219425801640568,5855,79626,2,3098,82724,0.9338797259005882,xgb_d6_sqrt_regularized,XGBoost
0.003061590949073434,0.03735005123877268,0.9993548387096775,0.0720088325875995,5634,79847,2,3098,82945,0.9363746175816484,xgb_d6_sqrt_regularized,XGBoost
0.00298616592772305,0.03725079960560806,0.9993548387096775,0.07182435722068949,5413,80068,2,3098,83166,0.9388695092627087,xgb_d6_sqrt_regularized,XGBoost
0.002894506324082613,0.03715207406430259,0.9993548387096775,0.07164082463260374,5192,80289,2,3098,83387,0.9413644009437689,xgb_d6_sqrt_regularized,XGBoost
0.0028125299140810966,0.037053870443019804,0.9993548387096775,0.0714582276145223,4971,80510,2,3098,83608,0.9438592926248293,xgb_d6_sqrt_regularized,XGBoost
0.0027278310153633356,0.03695618461391643,0.9993548387096775,0.07127655903093329,4750,80731,2,3098,83829,0.9463541843058896,xgb_d6_sqrt_regularized,XGBoost
0.0026441377121955156,0.03685857396104746,0.9993548387096775,0.07109499604135351,4528,80953,2,3098,84051,0.948860365089579,xgb_d6_sqrt_regularized,XGBoost
0.0025545365642756224,0.03677378014049744,0.9996774193548387,0.07093805795907156,4308,81173,1,3099,84272,0.9513552567706393,xgb_d6_sqrt_regularized,XGBoost
0.002473005559295416,0.036677594593634975,0.9996774193548387,0.07075907892183166,4087,81394,1,3099,84493,0.9538501484516996,xgb_d6_sqrt_regularized,XGBoost
0.002374159637838602,0.036581047263799044,0.9996774193548387,0.07057939327685159,3864,81617,1,3099,84716,0.9563676183380183,xgb_d6_sqrt_regularized,XGBoost
